date,week,name,ipeds_id,total_tests,positive_tests,cumulative_cases,cumulative_tests,testing_fall2020,status,status_merge,total_tests_per_1000_enrollment,positive_tests_per_1000_enrollment,cumulative_cases_per_1000_enrollment,cumulative_tests_per_1000_enrollment,enrollment_fulltime,fips,city
2020-12-16,19,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2020-12-17,19,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2020-12-18,19,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2020-12-19,20,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2020-12-20,20,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2020-12-21,20,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2020-12-22,20,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2020-12-23,20,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2020-12-24,20,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2020-12-25,20,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2020-12-26,21,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2020-12-27,21,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2020-12-28,21,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2020-12-29,21,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2020-12-30,21,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2020-12-31,21,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-01,21,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-02,22,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-03,22,Amherst College,164465,0,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-04,22,Amherst College,164465,400,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,215.633423180593,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-05,22,Amherst College,164465,500,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,269.54177897574124,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-06,22,Amherst College,164465,300,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-07,22,Amherst College,164465,300,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-08,22,Amherst College,164465,300,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-09,23,Amherst College,164465,300,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-10,23,Amherst College,164465,300,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-11,23,Amherst College,164465,300,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-12,23,Amherst College,164465,300,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-13,23,Amherst College,164465,300,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-14,23,Amherst College,164465,300,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-15,23,Amherst College,164465,300,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-16,24,Amherst College,164465,300,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-17,24,Amherst College,164465,300,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-18,24,Amherst College,164465,300,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-19,24,Amherst College,164465,300,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-20,24,Amherst College,164465,300,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-21,24,Amherst College,164465,294,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,158.49056603773585,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-22,24,Amherst College,164465,288,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,155.25606469002696,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-23,25,Amherst College,164465,288,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,155.25606469002696,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-24,25,Amherst College,164465,288,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,155.25606469002696,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-25,25,Amherst College,164465,288,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,155.25606469002696,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-26,25,Amherst College,164465,288,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,155.25606469002696,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-27,25,Amherst College,164465,288,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,155.25606469002696,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-28,25,Amherst College,164465,288,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,155.25606469002696,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-29,25,Amherst College,164465,300,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-30,26,Amherst College,164465,289,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,155.79514824797843,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-01-31,26,Amherst College,164465,300,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,161.72506738544473,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-01,26,Amherst College,164465,433,2,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,233.4231805929919,1.078167115902965,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-02,26,Amherst College,164465,176,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,94.87870619946091,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-03,26,Amherst College,164465,5,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,2.6954177897574128,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-04,26,Amherst College,164465,427,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,230.18867924528303,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-05,26,Amherst College,164465,0,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,0.0,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-06,27,Amherst College,164465,127,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,68.46361185983828,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-07,27,Amherst College,164465,127,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,68.46361185983828,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-08,27,Amherst College,164465,500,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,269.54177897574124,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-09,27,Amherst College,164465,6,2,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,3.234501347708895,1.078167115902965,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-10,27,Amherst College,164465,223,2,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,120.21563342318059,1.078167115902965,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-11,27,Amherst College,164465,423,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,228.03234501347708,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-12,27,Amherst College,164465,644,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,347.1698113207547,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-13,28,Amherst College,164465,643,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,346.63072776280325,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-14,28,Amherst College,164465,644,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,347.1698113207547,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-15,28,Amherst College,164465,429,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,231.266846361186,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-16,28,Amherst College,164465,1072,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,577.8975741239892,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-17,28,Amherst College,164465,201,2,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,108.35579514824798,1.078167115902965,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-18,28,Amherst College,164465,1113,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,600.0,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-19,28,Amherst College,164465,105,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,56.60377358490566,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-20,29,Amherst College,164465,105,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,56.60377358490566,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-21,29,Amherst College,164465,1503,4,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,810.2425876010782,2.15633423180593,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-22,29,Amherst College,164465,408,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,219.94609164420484,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-23,29,Amherst College,164465,652,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,351.4824797843666,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-24,29,Amherst College,164465,651,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,350.9433962264151,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-25,29,Amherst College,164465,11,0,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,5.929919137466307,0.0,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-26,29,Amherst College,164465,950,3,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,512.1293800539084,1.6172506738544474,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-27,30,Amherst College,164465,950,3,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,512.1293800539084,1.6172506738544474,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-02-28,30,Amherst College,164465,952,2,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,513.2075471698113,1.078167115902965,43.126684636118604,67396.76549865228,1855,25015,Amherst
2021-03-01,30,Amherst College,164465,227,1,80.0,125021.0,regular testing,"Primarily online, some courses in person",Primarily Online,122.37196765498652,0.5390835579514826,43.126684636118604,67396.76549865228,1855,25015,Amherst
